rank,name,solved,recent
644,kimchiman,29,2461
361,Clatue,54,2463
281,gs10107,65,2468
502,Sky77,39,2468
514,jscsmk,38,2468
586,Angel1004,32,2481
154,junwhan,87,2482
670,jechira,27,2486
125,nullstein,100,2493
528,driverB,36,2494
575,bwh620,33,2501
183,inzilion,79,2502
47,ddaker,164,2521
343,ruwin126,56,2526
669,kall,27,2530
574,blueless0804,33,2554
716,woontae,25,2558
209,vamf12,74,2568
486,jmpabu,41,2574
360,hongjun7,54,2575
27,l10veu,202,2580
318,boredashell99,60,2590
715,Informatica_phraust1612,25,2592
72,kgw0507,131,2606
477,namejames91,42,2612
197,raymundo,76,2624
573,Informatica_Ns,33,2630
118,dlimpid,103,2643
80,sehee382,127,2652
513,anlogo,38,2668
512,bdh92123,38,2689
485,Violet716,41,2699
684,cancho,26,2707
643,realnemesis,29,2708
176,hck5209,81,2715
208,zartoven,74,2715
420,mysanal,49,2718
327,totworld,59,2720
628,seotos,30,2723
317,TaeYoung,60,2724
388,sinjimua,51,2724
124,sim0629,100,2741
50,gok01172,160,2744
224,motoko,71,2749
404,kenjin2202,50,2755
627,zeroxy,30,2761
585,Rio_kaizen,32,2771
714,S.K.Lee,25,2776
511,lymose,38,2787
25,sharb,204,2802
602,wildjuno,31,2807
668,kiho,27,2820
387,john3374,51,2824
169,kaisyu,83,2851
510,ihl7029,38,2853
168,(wichgreen),83,2874
212,insany,73,2891
452,threec,45,2893
403,Informatica_Kim,50,2901
62,absenty,142,2919
381,deisys,52,2936
713,aberaber11,25,2937
667,Nerevar,27,2939
366,dbcat,53,2940
484,zplanet,41,2948
69,Kyoseon,133,2950
527,mondo,36,2953
509,icomkid,38,2957
666,anyzen,27,2957
626,qesone,30,2965
91,kheled,117,2965
464,kimyj63,44,2969
186,kjk850,78,2971
342,yojo1000,56,2976
234,newshake,70,2984
43,optimizerjerry,176,2988
99,falsetru,111,2988
223,drh,71,2999
625,kenjin2201,30,3008
272,ILyoan,66,3032
262,fort726,67,3034
49,Teferi,161,3038
341,wildartist,56,3044
572,YuhoChu,33,3055
402,wmftsa,50,3060
153,purluno,87,3061
238,changhoon,69,3062
198,hothead,75,3065
544,keating,35,3068
340,greatkes,56,3079
557,yongwoon,34,3080
365,samerook,53,3082
501,zolac,39,3084
53,choyb,157,3088
642,ayanami9306,29,3089
359,shurain,54,3095
651,bjseo1986,28,3104
336,unbing,57,3134
483,yongyeol,41,3135
152,marocchino,87,3136
712,melongi2,25,3145
158,KAKaMK,86,3147
107,teddywith,107,3153
182,danox,79,3161
571,ezid,33,3165
313,oky,61,3187
61,kjw0612,147,3189
436,bupjae,47,3206
280,laytotayl,65,3213
380,codejack,52,3219
98,DG,112,3219
419,jms7446,49,3231
683,eunjung,26,3238
650,jsryu21,28,3267
175,T.Eom,81,3274
543,jskim,35,3275
500,jinho,39,3288
379,ejholic,52,3303
624,dalbom,30,3321
132,KimHoSik,96,3325
358,shuvh,54,3330
526,jandee1115,36,3331
162,kivol,85,3332
682,yhkim,26,3341
83,rein01,125,3342
482,jnzs,41,3349
601,ToePeu,31,3366
151,pkim,87,3375
378,dish,52,3375
525,yskim,36,3375
35,uws8505,189,3379
600,KimXeno,31,3410
353,kang249,55,3417
261,Chulho-Song,67,3433
641,hellodj,29,3437
681,har,26,3443
215,Oscillator,72,3445
161,chokobole,85,3449
570,normit,33,3467
426,tubeworm,48,3483
665,voidreamy,27,3493
233,ntopia,70,3496
711,teenage-life,25,3503
32,stenhammar,193,3505
435,demian51,47,3508
145,hitel00000,89,3583
680,lovewiz,26,3614
451,eju,45,3620
710,three023,25,3664
709,shinddo,25,3672
542,umkek,35,3697
123,joinsung,100,3704
250,sirgrey,68,3709
418,dawnok2,49,3772
312,legend12,61,3891
499,Rica,39,3894
708,deukmo,25,3943
401,RisingCrow,50,4109
