|-------+----------------------------------+--------+---------|
|  rank | name                             | solved | recent  |
|  740  | stsiwi                           | 68     | 1184    |
|  963  | (shibacho)                       | 59     | 1185    |
|  42   | stqn                             | 288    | 1187    |
|  442  | ichyo                            | 91     | 1187    |
|  930  | asashouryu                       | 60     | 1190    |
|  26   | jeneshicc                        | 357    | 1191    |
|  126  | Masaki                           | 168    | 1194    |
|  570  | manicmaniac                      | 79     | 1194    |
|  108  | shinichi                         | 181    | 1201    |
|  929  | hiking                           | 60     | 1201    |
|  569  | rutas123                         | 79     | 1203    |
|  754  | Sumariyan                        | 67     | 1203    |
|  113  | KenjiH                           | 178    | 1205    |
|  806  | jabu0116                         | 65     | 1210    |
|  782  | stst                             | 66     | 1211    |
|  265  | caesark                          | 120    | 1214    |
|  556  | TsudaKageyu                      | 80     | 1219    |
|  601  | snowfall                         | 77     | 1234    |
|  580  | mk1988                           | 78     | 1237    |
|  600  | shimisho                         | 77     | 1237    |
|  132  | kikai                            | 166    | 1238    |
|  345  | Suzaku                           | 104    | 1241    |
|  536  | tatsy                            | 82     | 1243    |
|  241  | choyotaura                       | 127    | 1246    |
|  892  | ria_rai                          | 61     | 1249    |
|  847  | yanaged                          | 63     | 1250    |
|  69   | funnything                       | 225    | 1252    |
|  753  | shudaisho                        | 67     | 1255    |
|  703  | zaneli                           | 70     | 1257    |
|  263  | fujiwara                         | 121    | 1258    |
|  328  | matsulib                         | 107    | 1258    |
|  327  | wotsushi                         | 107    | 1260    |
|  275  | x2357                            | 118    | 1265    |
|  344  | Susisu                           | 104    | 1268    |
|  227  | wataken44                        | 130    | 1277    |
|  168  | nisshy                           | 150    | 1278    |
|  846  | atiqu                            | 63     | 1280    |
|  555  | aomoriringo                      | 80     | 1283    |
|  568  | aomoriringocpp                   | 79     | 1286    |
|  62   | ush                              | 247    | 1288    |
|  828  | (Vranometria)                    | 64     | 1289    |
|  332  | pora_myodra                      | 106    | 1297    |
|  928  | ninihuang                        | 60     | 1299    |
|  688  | the.little.schemer               | 71     | 1305    |
|  504  | erunaven                         | 85     | 1306    |
|  464  | abeken713                        | 88     | 1308    |
|  663  | ii_is_in                         | 73     | 1316    |
|  515  | mthrok                           | 84     | 1320    |
|  781  | tsubu                            | 66     | 1321    |
|  111  | ogiekako                         | 179    | 1322    |
|  316  | mcU3bWAV                         | 109    | 1322    |
|  320  | kazutanaka                       | 108    | 1322    |
|  891  | MasayaTojo                       | 61     | 1324    |
|  96   | nagihito                         | 191    | 1325    |
|  991  | kuuso1                           | 58     | 1325    |
|  274  | nishi6                           | 118    | 1326    |
|  191  | (mikeCAT)                        | 143    | 1330    |
|  200  | penetole                         | 139    | 1332    |
|  547  | OKEI                             | 81     | 1336    |
|  402  | tanzaku                          | 96     | 1355    |
|  579  | evima                            | 78     | 1355    |
|  9    | jun0                             | 473    | 1355    |
|  599  | orobas                           | 77     | 1359    |
|  456  | seikichi                         | 89     | 1362    |
|  535  | selios                           | 82     | 1365    |
|  287  | szxnkl                           | 115    | 1367    |
|  962  | rfort                            | 59     | 1370    |
|  203  | tarumi                           | 138    | 1371    |
|  554  | blue0620                         | 80     | 1382    |
|  598  | ud0n                             | 77     | 1382    |
|  990  | Ymysr                            | 58     | 1382    |
|  961  | ichikawa                         | 59     | 1385    |
|  805  | saltcandy123                     | 65     | 1386    |
|  927  | sschwalski                       | 60     | 1388    |
|  618  | t-egawa                          | 76     | 1389    |
|  311  | msylw                            | 110    | 1390    |
|  455  | gfaogr123                        | 89     | 1395    |
|  226  | Kouichi_Nakagawa                 | 130    | 1402    |
|  319  | yamatchan                        | 108    | 1403    |
|  804  | iseeku                           | 65     | 1405    |
|  719  | mochitaro                        | 69     | 1408    |
|  780  | mintyhead                        | 66     | 1409    |
|  578  | Christie                         | 78     | 1417    |
|  384  | (rhyean8)                        | 100    | 1420    |
|  181  | tounai                           | 145    | 1422    |
|  247  | osa_k                            | 126    | 1422    |
|  131  | yamato                           | 166    | 1425    |
|  926  | bontakun                         | 60     | 1426    |
|  534  | kijitoragoro                     | 82     | 1428    |
|  383  | mikami                           | 100    | 1431    |
|  214  | norio                            | 133    | 1435    |
|  231  | ksato                            | 129    | 1437    |
|  51   | cddddr                           | 269    | 1437    |
|  960  | logical.soul                     | 59     | 1437    |
|  63   | homuler                          | 245    | 1440    |
|  282  | maesiro                          | 116    | 1441    |
|  718  | hkimura                          | 69     | 1447    |
|  739  | pri_light                        | 68     | 1447    |
|  145  | trinitrotoluene                  | 157    | 1452    |
|  476  | nobu                             | 87     | 1452    |
|  640  | showmeear                        | 75     | 1452    |
|  454  | hjk                              | 89     | 1453    |
|  617  | GengenGen                        | 76     | 1454    |
|  597  | siun                             | 77     | 1459    |
|  845  | hirokazu1020                     | 63     | 1460    |
|  175  | kyunkyun                         | 147    | 1523    |
|  827  | atiti                            | 64     | 1525    |
|  779  | tak0kada                         | 66     | 1528    |
|  121  | askaky                           | 173    | 1532    |
|  230  | DENAM                            | 129    | 1538    |
|  687  | masaya                           | 71     | 1538    |
