rank,name,solved,recent
691,m42a,166,813
255,Dukkha,239,816
125,mp1,304,819
281,koconnor,231,821
650,Zot95,170,827
233,frrad,246,828
895,Ikcelaks,151,831
674,brainiac1530,168,837
842,matzsoft,154,847
530,(jasper9876),184,854
506,augurar,189,858
894,patricko,151,865
614,alef1,174,866
615,dharasty,174,866
244,confluential,242,868
162,msauhta,275,869
426,larsroe,202,869
35,neverforget,442,871
598,dominicktwitty,176,882
712,Eirik0,164,882
876,rst53804,152,883
471,thagg,195,890
510,dirtlamb5,188,891
341,(steve98654),217,892
445,hedgehog3815,200,892
792,bgwines,157,893
893,bpheil,151,893
639,jm2421,171,903
210,(tweedcap),254,912
420,accatagon,203,913
298,pacman,226,917
516,mtchang,187,927
773,slipkin,158,929
702,ahauptma,165,930
209,rlindley,254,932
312,craig_ka,222,942
131,Tool,300,960
222,gechhesy,250,961
621,(prizmpromise),173,964
161,bmcgarvey,275,965
690,rca,166,966
521,snchlsn,186,969
566,ednerd,180,981
384,clauyan,209,988
673,mbirchmeier,168,989
580,(recipito),179,999
649,Speydiana,170,1001
524,aarora09,185,1002
280,kjc,231,1005
419,(marcelodebarros),203,1005
853,drchung,153,1009
679,(mediaptera),167,1011
383,(ManuSBedi),209,1012
425,jaxon,202,1014
137,krashman,294,1015
102,(Jamie_),327,1018
192,JeffreyBosboom,260,1027
875,semi225599,152,1030
841,Wildman,154,1031
399,geniusadam69,206,1036
594,davmont,177,1043
607,cluj,175,1048
638,lewellen,171,1059
689,rbharvs,166,1078
739,stephenh,161,1084
606,ArcadiaPerson,175,1085
454,Serinox,198,1088
637,jrue,171,1089
297,dgf901,226,1093
185,(enotpolaskun),262,1098
874,(wilcoxjay),152,1105
28,mathguy314,456,1106
823,peterlewhs,155,1109
366,riceanalyst,211,1111
648,piepera,170,1118
873,dhao3300,152,1123
822,McMartin,155,1125
470,un1,195,1126
791,mike314,157,1126
872,waremi,152,1132
628,randall77,172,1137
871,aquach,152,1137
208,shocksteel,254,1141
279,pzhon,231,1142
636,(Purogia),171,1143
763,hooded_paladin,159,1143
647,rtdavis22,170,1147
424,lpsmith,202,1150
58,(davin),376,1154
597,steelemd,176,1170
505,Chumpy,189,1173
544,MathProf1618,183,1173
358,tcs0717,213,1178
289,sontran16,228,1179
662,sycal,169,1187
821,MichaeLeroy,155,1189
790,bolte.17,157,1192
543,Lamira,183,1197
789,MarkusQ,157,1207
620,etothepitimesi,173,1209
64,Ben.Smallpox,367,1212
762,msergeant,159,1212
761,MrMathGeek,159,1226
482,Eigen20,193,1230
520,TimSun,186,1230
119,hdtscott,309,1231
579,argusdusty,179,1235
329,whoppercut,219,1236
749,ll931110,160,1236
578,Queep,179,1237
398,outofthemadness,206,1238
661,schneidk,169,1254
730,hyperddude,162,1263
309,losingreallybadly,223,1269
87,Googly,342,1270
113,lukasz_s,312,1273
560,zer0keefie,181,1281
805,thatch,156,1281
509,djk1076,188,1291
660,morgoth1145,169,1294
168,fredh,273,1296
738,(Stunt10011),161,1296
191,eigenscalar,260,1297
423,ambrose,202,1298
577,zwilt3,179,1299
529,DJJerome,184,1300
