|-------+-------------------------+--------+---------|
|  rank | name                    | solved | recent  |
|  663  | kiho                    | 27     | 2785    |
|  383  | john3374                | 51     | 2788    |
|  166  | kaisyu                  | 83     | 2816    |
|  506  | ihl7029                 | 38     | 2817    |
|  165  | (wichgreen)             | 83     | 2838    |
|  209  | insany                  | 73     | 2855    |
|  447  | threec                  | 45     | 2857    |
|  400  | Informatica_Kim         | 50     | 2865    |
|  62   | absenty                 | 142    | 2883    |
|  377  | deisys                  | 52     | 2900    |
|  707  | aberaber11              | 25     | 2902    |
|  363  | dbcat                   | 53     | 2904    |
|  662  | Nerevar                 | 27     | 2904    |
|  479  | zplanet                 | 41     | 2913    |
|  69   | Kyoseon                 | 133    | 2914    |
|  523  | mondo                   | 36     | 2918    |
|  505  | icomkid                 | 38     | 2922    |
|  661  | anyzen                  | 27     | 2922    |
|  91   | kheled                  | 117    | 2929    |
|  618  | qesone                  | 30     | 2930    |
|  459  | kimyj63                 | 44     | 2934    |
|  183  | kjk850                  | 78     | 2935    |
|  338  | yojo1000                | 56     | 2940    |
|  230  | newshake                | 70     | 2949    |
|  98   | falsetru                | 111    | 2952    |
|  41   | optimizerjerry          | 176    | 2953    |
|  220  | drh                     | 71     | 2963    |
|  617  | kenjin2201              | 30     | 2973    |
|  268  | ILyoan                  | 66     | 2997    |
|  258  | fort726                 | 67     | 2998    |
|  49   | Teferi                  | 161    | 3003    |
|  337  | wildartist              | 56     | 3009    |
|  568  | YuhoChu                 | 33     | 3020    |
|  399  | wmftsa                  | 50     | 3024    |
|  150  | purluno                 | 87     | 3026    |
|  234  | changhoon               | 69     | 3027    |
|  195  | hothead                 | 75     | 3029    |
|  540  | keating                 | 35     | 3032    |
|  336  | greatkes                | 56     | 3043    |
|  553  | yongwoon                | 34     | 3045    |
|  362  | samerook                | 53     | 3047    |
|  496  | zolac                   | 39     | 3049    |
|  53   | choyb                   | 157    | 3053    |
|  636  | ayanami9306             | 29     | 3053    |
|  356  | shurain                 | 54     | 3059    |
|  646  | bjseo1986               | 28     | 3069    |
|  332  | unbing                  | 57     | 3098    |
|  478  | yongyeol                | 41     | 3100    |
|  149  | marocchino              | 87     | 3101    |
|  706  | melongi2                | 25     | 3109    |
|  155  | KAKaMK                  | 86     | 3111    |
|  106  | teddywith               | 107    | 3117    |
|  179  | danox                   | 79     | 3125    |
|  567  | ezid                    | 33     | 3130    |
|  309  | oky                     | 61     | 3152    |
|  61   | kjw0612                 | 147    | 3153    |
|  432  | bupjae                  | 47     | 3171    |
|  276  | laytotayl               | 65     | 3178    |
|  97   | DG                      | 112    | 3183    |
|  376  | codejack                | 52     | 3184    |
|  415  | jms7446                 | 49     | 3196    |
|  678  | eunjung                 | 26     | 3203    |
|  645  | jsryu21                 | 28     | 3232    |
|  172  | T.Eom                   | 81     | 3238    |
|  539  | jskim                   | 35     | 3240    |
|  495  | jinho                   | 39     | 3253    |
|  375  | ejholic                 | 52     | 3268    |
|  616  | dalbom                  | 30     | 3285    |
|  131  | KimHoSik                | 96     | 3289    |
|  355  | shuvh                   | 54     | 3294    |
|  522  | jandee1115              | 36     | 3295    |
|  159  | kivol                   | 85     | 3296    |
|  677  | yhkim                   | 26     | 3306    |
|  82   | rein01                  | 125    | 3306    |
|  477  | jnzs                    | 41     | 3313    |
|  594  | ToePeu                  | 31     | 3330    |
|  148  | pkim                    | 87     | 3340    |
|  374  | dish                    | 52     | 3340    |
|  521  | yskim                   | 36     | 3340    |
|  33   | uws8505                 | 189    | 3344    |
|  593  | KimXeno                 | 31     | 3375    |
|  349  | kang249                 | 55     | 3382    |
|  257  | Chulho-Song             | 67     | 3398    |
|  635  | hellodj                 | 29     | 3402    |
|  676  | har                     | 26     | 3408    |
|  212  | Oscillator              | 72     | 3410    |
|  158  | chokobole               | 85     | 3413    |
|  566  | normit                  | 33     | 3432    |
|  422  | tubeworm                | 48     | 3448    |
|  660  | voidreamy               | 27     | 3458    |
|  229  | ntopia                  | 70     | 3461    |
|  705  | teenage-life            | 25     | 3468    |
|  30   | stenhammar              | 193    | 3470    |
|  431  | demian51                | 47     | 3473    |
|  143  | hitel00000              | 89     | 3547    |
|  675  | lovewiz                 | 26     | 3579    |
|  446  | eju                     | 45     | 3585    |
|  704  | three023                | 25     | 3629    |
|  703  | shinddo                 | 25     | 3636    |
|  538  | umkek                   | 35     | 3662    |
|  121  | joinsung                | 100    | 3668    |
|  246  | sirgrey                 | 68     | 3674    |
|  414  | dawnok2                 | 49     | 3737    |
|  308  | legend12                | 61     | 3856    |
|  494  | Rica                    | 39     | 3859    |
|  702  | deukmo                  | 25     | 3908    |
|  398  | RisingCrow              | 50     | 4073    |
|-------+-------------------------+--------+---------|
