|-------+---------------------+--------+---------|
|  rank | name                | solved | recent  |
|  792  | MarkusQ             | 157    | 1229    |
|  623  | etothepitimesi      | 173    | 1231    |
|  766  | msergeant           | 159    | 1233    |
|  64   | Ben.Smallpox        | 367    | 1234    |
|  765  | MrMathGeek          | 159    | 1247    |
|  483  | Eigen20             | 193    | 1251    |
|  119  | hdtscott            | 309    | 1252    |
|  523  | TimSun              | 186    | 1252    |
|  581  | argusdusty          | 179    | 1257    |
|  753  | ll931110            | 160    | 1257    |
|  331  | whoppercut          | 219    | 1258    |
|  580  | Queep               | 179    | 1259    |
|  399  | outofthemadness     | 206    | 1260    |
|  664  | schneidk            | 169    | 1275    |
|  733  | hyperddude          | 162    | 1285    |
|  311  | losingreallybadly   | 223    | 1291    |
|  88   | Googly              | 342    | 1292    |
|  116  | lukasz_s            | 312    | 1294    |
|  809  | thatch              | 156    | 1302    |
|  563  | zer0keefie          | 181    | 1303    |
|  512  | djk1076             | 188    | 1312    |
|  663  | morgoth1145         | 169    | 1315    |
|  168  | fredh               | 273    | 1317    |
|  742  | (Stunt10011)        | 161    | 1317    |
|  191  | eigenscalar         | 260    | 1319    |
|  425  | ambrose             | 202    | 1319    |
|  533  | DJJerome            | 184    | 1321    |
|  579  | zwilt3              | 179    | 1321    |
|  726  | ekman               | 163    | 1327    |
|  741  | (drturnquist)       | 161    | 1337    |
|  841  | (bjaminn)           | 154    | 1338    |
|  241  | michael.zahniser    | 243    | 1344    |
|  764  | neyfam2000          | 159    | 1350    |
|  930  | BAbdulBaki          | 149    | 1350    |
|  103  | jramanat            | 327    | 1351    |
|  87   | whileTrue           | 342    | 1352    |
|  693  | bg2b                | 166    | 1355    |
|  595  | panorama            | 177    | 1357    |
|  632  | (nickolasandersen)  | 172    | 1359    |
|  840  | zhelu               | 154    | 1368    |
|  383  | BostonBear          | 209    | 1370    |
|  776  | weis                | 158    | 1373    |
|  897  | ogbad               | 151    | 1373    |
|  716  | (mikelmcdaniel)     | 164    | 1392    |
|  38   | thundre             | 433    | 1404    |
|  1000 | theunderscore       | 144    | 1409    |
|  347  | climberig           | 216    | 1409    |
|  415  | dripton             | 204    | 1415    |
|  622  | tcmotter            | 173    | 1415    |
|  775  | tsmaster            | 158    | 1418    |
|  487  | hell080185          | 192    | 1421    |
|  918  | chefboyardee71      | 150    | 1490    |
|  808  | m1sterzer0          | 156    | 1492    |
|  337  | dmj111              | 218    | 1493    |
|  235  | texpletive          | 245    | 1504    |
|  308  | (livne)             | 224    | 1505    |
|  374  | Hozat               | 210    | 1505    |
|  250  | GreekHouse          | 241    | 1514    |
|  675  | goneuler            | 168    | 1516    |
|  231  | huntertrigger       | 248    | 1518    |
|  615  | danghoa1            | 174    | 1518    |
|  197  | (manjulaiyer)       | 259    | 1519    |
|  985  | plagace             | 145    | 1525    |
|  774  | dacvs               | 158    | 1530    |
|  896  | WoodyWeaver         | 151    | 1531    |
|  174  | (james.echmalian)   | 270    | 1533    |
|  631  | feet32              | 172    | 1534    |
|  895  | (anshuchimala)      | 151    | 1537    |
|  822  | fasteddie           | 155    | 1539    |
|  839  | zukerman            | 154    | 1542    |
|  967  | mcammara            | 146    | 1542    |
|  506  | (SteveBrooklineMA)  | 189    | 1546    |
|  37   | supdude1            | 437    | 1556    |
|  546  | buckshot            | 183    | 1557    |
|  57   | shazzam             | 379    | 1557    |
|  999  | dranders            | 144    | 1560    |
|  545  | wdberkeley          | 183    | 1571    |
|  874  | bnsh                | 152    | 1582    |
|  173  | vamoose             | 271    | 1587    |
|  662  | wolfmurphy          | 169    | 1593    |
|  34   | (DjinnKahn)         | 442    | 1601    |
|  373  | Eldaerin            | 210    | 1606    |
|  203  | (smq)               | 257    | 1617    |
|  873  | maffoo              | 152    | 1634    |
|  342  | dhe128              | 217    | 1639    |
|  358  | inqtaiwan           | 213    | 1642    |
|  640  | mjstrube            | 171    | 1646    |
|  821  | qbproger            | 155    | 1646    |
|  341  | homa_rano           | 217    | 1647    |
|  482  | srnth               | 193    | 1648    |
|  436  | jaimal.i            | 201    | 1653    |
|  290  | mumps_masochist     | 228    | 1654    |
|  526  | champaignon         | 185    | 1655    |
|  872  | vbay03              | 152    | 1661    |
|  253  | pbewig              | 240    | 1664    |
|  505  | fknauss             | 189    | 1667    |
|  998  | irrelephant         | 144    | 1670    |
|  715  | nbruno              | 164    | 1673    |
|  95   | MonkeyTheCode       | 332    | 1674    |
|  929  | ragove              | 149    | 1677    |
|  894  | tessenate           | 151    | 1681    |
|  917  | shanecruise         | 150    | 1695    |
|  893  | caess               | 151    | 1704    |
|  871  | davidxgardner       | 152    | 1705    |
|  892  | zfrazier            | 151    | 1715    |
|  144  | whc67               | 289    | 1722    |
|  854  | lvaughn             | 153    | 1726    |
|  752  | dstbstr             | 160    | 1729    |
|  984  | TempeteCoeur        | 145    | 1729    |
|  532  | RockSunner          | 184    | 1747    |
|  853  | (kbdamm)            | 153    | 1749    |
|  157  | LeoTheAwesome       | 278    | 1753    |
|  773  | jlewis42            | 158    | 1771    |
|  382  | Sunrunner1605       | 209    | 1775    |
|  381  | jkedgar             | 209    | 1794    |
|  791  | srmagura            | 157    | 1796    |
|  997  | Dav2.71828          | 144    | 1798    |
|  294  | waltervannini       | 227    | 1804    |
|  870  | Kevin_L             | 152    | 1805    |
|  790  | ebothwell           | 157    | 1806    |
|  511  | nonagon             | 188    | 1807    |
|  346  | fibberts            | 216    | 1811    |
|  167  | RandyShane          | 273    | 1813    |
|  353  | merolish            | 214    | 1819    |
|  674  | hhh1001             | 168    | 1820    |
|  478  | Nyax                | 194    | 1821    |
|  504  | piac31              | 189    | 1831    |
|  233  | antimatter          | 246    | 1837    |
|  725  | relativity          | 163    | 1839    |
|  568  | (OldCIgarette)      | 180    | 1840    |
|  608  | joshuamillsma       | 175    | 1840    |
|  724  | HBaxter             | 163    | 1841    |
|  562  | tgerdes             | 181    | 1847    |
|  470  | atparrish           | 195    | 1858    |
|  495  | (Eric_Patton)       | 190    | 1863    |
|  503  | rcck81              | 189    | 1863    |
|  838  | daidailanlan        | 154    | 1867    |
|  953  | duketime            | 147    | 1877    |
|  837  | Mike_Housky         | 154    | 1890    |
|  330  | genwitt             | 219    | 1891    |
|  916  | devrajoh            | 150    | 1892    |
|  996  | martijnstevenson    | 144    | 1892    |
|  454  | (korman)            | 198    | 1896    |
|  673  | cgodbout            | 168    | 1896    |
|  77   | eporter             | 355    | 1898    |
|  983  | mddassarma          | 145    | 1901    |
|  83   | adasgu              | 348    | 1906    |
|  789  | pannenkoek2012      | 157    | 1909    |
|  324  | GraemeMcRae         | 220    | 1912    |
|  661  | JPetersen           | 169    | 1913    |
|  937  | Xerxes314           | 148    | 1922    |
|  279  | sidhanth            | 231    | 1924    |
|  380  | dzhou               | 209    | 1925    |
|  459  | swellman            | 197    | 1943    |
|  807  | js2357              | 156    | 1943    |
|  599  | spacemouse          | 176    | 1946    |
|  852  | JoseCuervo          | 153    | 1946    |
|  589  | Simantag            | 178    | 1956    |
|  820  | kvetter             | 155    | 1960    |
|  630  | shummie             | 172    | 1961    |
|  819  | bal                 | 155    | 1965    |
|  966  | science4sail        | 146    | 1966    |
|  995  | SWest               | 144    | 1968    |
|  420  | mtadd               | 203    | 1972    |
|  869  | GeoffG              | 152    | 1979    |
|  50   | nirenjan            | 397    | 1984    |
|  76   | cdoumar             | 355    | 1988    |
|  263  | cjb                 | 237    | 1992    |
|  751  | miken500            | 160    | 1993    |
|  740  | SorcererofDM        | 161    | 2007    |
|  379  | ThePower            | 209    | 2012    |
|  818  | (bluekitty)         | 155    | 2019    |
|  672  | joglers             | 168    | 2026    |
|  267  | paladin8            | 236    | 2036    |
|  739  | stinkycat           | 161    | 2036    |
|  788  | (pianowow)          | 157    | 2043    |
|  952  | deafgeek            | 147    | 2067    |
|  982  | cynic2winter        | 145    | 2077    |
|  714  | DavidCarraher       | 164    | 2084    |
|  378  | hyperdex            | 209    | 2098    |
|  502  | ARYoung65           | 189    | 2105    |
|  851  | cbeav               | 153    | 2116    |
|  750  | ejo                 | 160    | 2130    |
|  398  | woodchips           | 206    | 2135    |
|  868  | AbsoluteConvergence | 152    | 2143    |
|  850  | Tahnan              | 153    | 2153    |
|  266  | lnxprof             | 236    | 2154    |
|  692  | pieguy              | 166    | 2155    |
|  68   | Anyun               | 362    | 2157    |
|  240  | burch               | 243    | 2159    |
|  372  | icy001              | 210    | 2160    |
|  55   | (ChamZord)          | 384    | 2162    |
|  713  | brianshmrian        | 164    | 2177    |
|  85   | 4rm4g3dd0n          | 344    | 2178    |
|  691  | teoryn              | 166    | 2183    |
|  607  | nevralia            | 175    | 2188    |
|  981  | tabascq             | 145    | 2202    |
|  445  | brandon-kp          | 200    | 2208    |
|  867  | martij4             | 152    | 2208    |
|  453  | glguy               | 198    | 2214    |
|  951  | mikkl               | 147    | 2215    |
|  606  | yeeman              | 175    | 2217    |
|  121  | NickMcG             | 308    | 2224    |
|  836  | quinish             | 154    | 2226    |
|  891  | Leaper              | 151    | 2230    |
|  464  | ethanjl91           | 196    | 2231    |
|  578  | vandermond          | 179    | 2231    |
|  965  | ttsnt               | 146    | 2239    |
|  994  | fyodor_karamazov    | 144    | 2243    |
|  787  | (mojo1948)          | 157    | 2245    |
|  806  | yammerl             | 156    | 2247    |
|  329  | raykendo            | 219    | 2249    |
|  950  | (SkipWelsh)         | 147    | 2251    |
|  866  | cnffi               | 152    | 2255    |
|  651  | euleria             | 170    | 2264    |
|  915  | nair88              | 150    | 2270    |
|  452  | 8h534d432           | 198    | 2276    |
|  320  | lcalc               | 221    | 2308    |
|  306  | xack                | 225    | 2309    |
|  723  | clarag              | 163    | 2311    |
|  262  | gabrieller          | 237    | 2313    |
|  249  | SaberToothSlug      | 241    | 2319    |
|  328  | sivoh               | 219    | 2333    |
|  407  | russellr            | 205    | 2336    |
|  100  | genemachine         | 328    | 2345    |
|  577  | bigdaddy472         | 179    | 2361    |
|  594  | qqphan              | 177    | 2372    |
|  159  | sizzzzlerz          | 277    | 2380    |
|  598  | ehymel              | 176    | 2395    |
|  567  | paranoia            | 180    | 2398    |
|  172  | jgrilly             | 271    | 2407    |
|  786  | Mr.Wizard           | 157    | 2419    |
|  105  | shadowx360          | 326    | 2430    |
|  706  | vasilyev            | 165    | 2430    |
|  835  | Kazthor             | 154    | 2431    |
|  252  | grokus              | 240    | 2439    |
|  352  | Steve_Lucas         | 214    | 2449    |
|  414  | davidFashion        | 204    | 2457    |
|  153  | eric0511            | 281    | 2465    |
|  298  | zcxvbn              | 226    | 2470    |
|  566  | incandenza          | 180    | 2474    |
|  834  | danielwallace       | 154    | 2479    |
|  419  | mlochbaum           | 203    | 2482    |
|  588  | tehcranium          | 178    | 2483    |
|  772  | mnechyba            | 158    | 2483    |
|  544  | Spectre65535        | 183    | 2491    |
|  366  | russodd             | 211    | 2493    |
|  749  | spdqbr              | 160    | 2537    |
|  327  | nallen              | 219    | 2538    |
|  817  | politicalconfusion  | 155    | 2538    |
|  451  | kemperb             | 198    | 2547    |
|  561  | dstrite             | 181    | 2548    |
|  501  | ewheeler            | 189    | 2552    |
|  629  | bubblehead          | 172    | 2553    |
|  928  | Rothladoad          | 149    | 2562    |
|  964  | gunnasix            | 146    | 2566    |
|  890  | aaronl              | 151    | 2573    |
|  140  | ralphmerridew       | 293    | 2578    |
|  993  | den000              | 144    | 2583    |
|  927  | theran              | 149    | 2593    |
|  265  | skutin              | 236    | 2594    |
|  202  | blaise_pascal       | 257    | 2605    |
|  980  | nthelement          | 145    | 2606    |
|  914  | dgriff              | 150    | 2620    |
|  660  | millin              | 169    | 2632    |
|  816  | dhermes             | 155    | 2637    |
|  94   | lewanj              | 332    | 2638    |
|  722  | ychebotarev         | 163    | 2641    |
|  682  | JoshD               | 167    | 2645    |
|  118  | BrianHuffman        | 309    | 2664    |
|  305  | btilly              | 225    | 2665    |
|  469  | grogers             | 195    | 2681    |
|  287  | rmillika            | 229    | 2690    |
|  621  | fgt10               | 173    | 2698    |
|  108  | dmitrybrant         | 324    | 2702    |
|  763  | shalter             | 159    | 2704    |
|  351  | etaoin              | 214    | 2715    |
|  286  | jefromi             | 229    | 2717    |
|  218  | vincezammit         | 251    | 2744    |
|  272  | foison              | 234    | 2746    |
|  587  | (cconnett)          | 178    | 2747    |
|  705  | tugrul              | 165    | 2757    |
|  979  | wolfz0rz            | 145    | 2780    |
|  605  | EddyFerreira        | 175    | 2783    |
|  310  | sleepintegrity      | 223    | 2791    |
|  785  | macro               | 157    | 2794    |
|  148  | jdrandall123        | 286    | 2800    |
|  771  | krotty              | 158    | 2803    |
|  458  | westicles           | 197    | 2818    |
|  849  | Saif                | 153    | 2823    |
|  936  | mtappin             | 148    | 2828    |
|  129  | amling              | 301    | 2857    |
|  949  | HierarchicalThinker | 147    | 2857    |
|  522  | ricktheogre         | 186    | 2861    |
|  586  | daniellathrop       | 178    | 2871    |
|  413  | (adamc123)          | 204    | 2895    |
|  491  | mumbler             | 191    | 2912    |
|  133  | GeneralRetard       | 298    | 2920    |
|  865  | knightry            | 152    | 2925    |
|  481  | JamieCamardelle     | 193    | 2934    |
|  690  | (mrtollefson)       | 166    | 2936    |
|  204  | yurip               | 256    | 2941    |
|  147  | nybbler             | 286    | 2981    |
|  913  | estanford           | 150    | 2986    |
|  815  | jkadams             | 155    | 2993    |
|  201  | Swash               | 257    | 3030    |
|  412  | Alfredwolf          | 204    | 3042    |
|  444  | kdmartin            | 200    | 3050    |
|  814  | Jason628            | 155    | 3072    |
|  889  | phil_g              | 151    | 3073    |
|  948  | rniyenga            | 147    | 3084    |
|  805  | jorendorff          | 156    | 3085    |
|  222  | deisenst            | 250    | 3086    |
|  804  | ericj               | 156    | 3113    |
|  912  | jburck              | 150    | 3118    |
|  179  | skybomb0            | 267    | 3138    |
|  521  | iamcaspian          | 186    | 3160    |
|  185  | (nandor)            | 263    | 3162    |
|  732  | shkoo               | 162    | 3191    |
|  911  | infinite_loop       | 150    | 3297    |
|  803  | dmring              | 156    | 3304    |
|  411  | garble              | 204    | 3306    |
|  558  | Tirian              | 182    | 3308    |
|  319  | Youjaes             | 221    | 3319    |
|  604  | cornelpg            | 175    | 3326    |
|  813  | mrkite              | 155    | 3333    |
|  365  | jdonavan            | 211    | 3338    |
|  671  | flatebo             | 168    | 3352    |
|  518  | tkeller             | 187    | 3357    |
|  910  | jorgbrown           | 150    | 3369    |
|  992  | Technomage          | 144    | 3433    |
|  443  | Cosmologicon        | 200    | 3434    |
|  812  | scotwk              | 155    | 3439    |
|  978  | superliminal        | 145    | 3452    |
|  304  | Valdemarick         | 225    | 3474    |
|  888  | Bubba               | 151    | 3477    |
|  442  | LarryBaum           | 200    | 3497    |
|  947  | Memeist             | 147    | 3549    |
|  704  | paero               | 165    | 3560    |
|  517  | markcrim            | 187    | 3764    |
|  909  | tnorris             | 150    | 3793    |
|  864  | platykurtic         | 152    | 3852    |
|  731  | bunuelo             | 162    | 3873    |
|  762  | deinst              | 159    | 3980    |
|-------+---------------------+--------+---------|
