rank,name,solved,recent
193,(NokubiTadaharu),142,2063
550,nanikaka,80,2064
134,reipan,165,2069
509,t-matsubara,84,2071
341,lispest,104,2076
52,airobo,264,2076
149,(utmath),156,2082
258,mamekin,123,2084
277,qrrakakh,117,2097
500,YoshikiIto,85,2103
204,riktor,137,2106
206,alpicola,136,2106
221,tcptr,131,2111
315,kogumamisha,109,2130
508,YuukiARIA,84,2136
499,misonikomineko,85,2154
19,Takai,383,2157
280,nissingeppo,116,2157
498,matsu911,85,2194
352,zono244,103,2197
365,nomnel,101,2199
377,kanensei,100,2224
28,hakase,333,2228
364,yutaka_j,101,2251
262,likr,121,2254
264,pinefield,120,2263
233,corbeaux,128,2293
210,whitypig,134,2297
574,pied,78,2297
472,y3eadgbe,87,2302
527,k3_kaimu,82,2302
428,folsena,92,2310
271,ogahide,118,2312
232,tkyjhr,128,2314
324,takane,107,2322
471,Hiroshi_Murata,87,2333
61,T_GYOUTEN,247,2333
542,ds14050,81,2339
376,(INATA),100,2342
561,Shaddan,79,2346
112,tsb,178,2347
351,wand125,103,2354
470,newtomn,87,2357
589,(nakanoj),77,2359
239,eoi,127,2366
306,smat,110,2371
336,pgf2,105,2406
197,ksmakoto,140,2413
588,kinodjnz,77,2416
92,fummy64,199,2421
446,meltice,90,2422
84,akihiro4chawon,215,2423
100,halwhite,190,2439
522,kaorimatz,83,2446
507,laynts,84,2453
99,y2q_actionman,190,2457
521,toriaezu,83,2462
32,mame,318,2492
375,yuta25,100,2494
158,shimizu1950,153,2499
323,tatsuyafw,107,2500
445,korieru,90,2510
414,takfjt,94,2515
196,masahiroakiko,140,2521
487,RuikoSaten,86,2528
176,nobsun,146,2532
157,pprk,153,2533
74,oxy,222,2556
255,dton,124,2559
290,tkhiguchi,114,2564
195,okagawa,140,2566
220,echizen_tm,131,2572
216,koshian2,132,2576
190,lpocean,143,2577
438,nagatomutu,91,2585
72,ocean-city,223,2587
67,yambi,235,2591
437,miyabiarts,91,2605
573,y_tag,78,2605
302,tos.lunar,112,2609
469,akihito123,87,2614
374,termat,100,2621
373,shnya,100,2631
156,nogz,153,2641
335,nineties,105,2641
60,tbsk,250,2649
187,186,144,2656
167,hm00061,150,2686
399,isato,96,2702
560,qchikara,79,2725
541,gigo891,81,2727
82,kunkun,217,2733
166,takayuki,150,2744
301,ichirin,112,2748
413,t-uchida,94,2760
212,deep_blue,133,2769
497,yin-yang.alchemist,85,2785
165,shuyo,150,2790
209,nase,134,2794
444,eagletmt,90,2811
105,J_A,183,2821
572,ww74epm,78,2823
285,patterl,115,2830
44,kaoru,281,2838
358,s10d,102,2840
340,DA_BOSE,104,2841
294,pudeyuki,113,2843
468,ozy4dm,87,2875
322,ma0001,107,2893
496,tarya,85,2894
130,kik,166,2903
520,gushwell,83,2903
293,kyouso,113,2928
300,unagi,112,2939
260,key,122,2953
148,foota,156,2960
372,taichiu,100,2966
443,hubtoyo,90,2968
238,khammer,127,2988
467,skycholy,87,3014
269,masahiro.sakai,119,3030
56,Rio,259,3032
225,hoge,130,3055
461,nida,88,3063
450,Hidemaro,89,3210
427,supiar17,92,3229
406,subaru,95,3234
254,soz0345hooky,124,3238
388,tsutomu,99,3244
59,rst76,252,3247
246,hachimura,126,3250
412,wanson,94,3250
397,condotti,97,3273
299,hmakino,112,3280
133,isizakit,165,3296
405,mi-chang,95,3299
229,schrodin,129,3364
549,miyaryu,80,3365
404,electrolysis,95,3375
350,mshkh,103,3394
495,Takax2,85,3414
334,ichyet,105,3437
396,mokos,97,3442
371,m_Phantom,100,3444
339,yz,104,3445
370,fumi,100,3445
571,fkyou,78,3448
548,kt3k,80,3460
192,senna,142,3462
587,J.Silence,77,3466
71,kinaba,223,3473
436,perfec,91,3479
460,graySpace999,88,3479
70,minke,223,3483
586,OBK,77,3511
289,phji,114,3513
268,odz,119,3534
288,suroyuu,114,3558
363,zinc,101,3581
519,tadokoro,83,3604
305,dahui,110,3644
526,notogawa,82,3659
138,nobu_k,163,3660
123,letter,170,3662
393,1tk,98,3717
349,jun-s,103,3737
540,Kai,81,3744
486,deco114,86,3768
585,june1,77,3790
