rank,name,solved,recent
236,hide8,128,376
237,TangentDay,128,300
238,khammer,127,2988
239,eoi,127,2366
240,mugenen,127,1768
241,choyotaura,127,1211
242,z_kro,127,1092
243,hiromi_ayase,127,539
244,(taijin0721),127,344
245,kosakkun,127,240
246,hachimura,126,3250
247,osa_k,126,1386
248,xy_nak_hs,126,986
249,haseguwa,126,230
250,yabuki,125,526
251,komkom3141,125,479
252,(ProjectSeagull),125,280
253,kazushi,125,26
254,soz0345hooky,124,3238
255,dton,124,2559
256,fvbb431,124,961
257,aquazul,124,321
258,mamekin,123,2084
259,nagaoka,123,112
260,key,122,2953
261,AMIO,122,929
262,likr,121,2254
263,fujiwara,121,1223
264,pinefield,120,2263
265,caesark,120,1179
266,AtsushiNagaoka,120,360
267,bQKuAy26,120,92
268,odz,119,3534
269,masahiro.sakai,119,3030
270,tnoda,119,1850
271,ogahide,118,2312
272,yoshimoto,118,1830
273,tasusu,118,1703
274,nishi6,118,1291
275,x2357,118,1229
276,rabbit_TR,118,396
277,qrrakakh,117,2097
278,kinoh,117,2035
279,kroton,117,1856
280,nissingeppo,116,2157
281,ttu_hs,116,1546
282,maesiro,116,1405
283,Koshin,116,493
284,TetsuyaIzu,116,313
285,patterl,115,2830
286,kinketu,115,1656
287,szxnkl,115,1331
288,suroyuu,114,3558
289,phji,114,3513
290,tkhiguchi,114,2564
291,Toyoashihara,114,486
292,hogeover30,114,238
293,kyouso,113,2928
294,pudeyuki,113,2843
295,IMOKURI,113,1541
296,ktaobo,113,1522
297,(root16),113,61
298,noppo,113,59
299,hmakino,112,3280
300,unagi,112,2939
301,ichirin,112,2748
302,tos.lunar,112,2609
303,miki16g,112,1117
304,osushi,112,48
305,dahui,110,3644
306,smat,110,2371
307,hata,110,1823
308,aki_rubix,110,1577
309,gtom,110,1556
310,tosan1984,110,1509
311,msylw,110,1355
312,yuizumi,110,500
313,plonk,110,469
314,rydia001,110,23
315,kogumamisha,109,2130
316,mcU3bWAV,109,1286
317,saki,109,866
318,ryochan,109,233
319,yamatchan,108,1368
320,kazutanaka,108,1287
321,okaduki,108,1053
322,ma0001,107,2893
323,tatsuyafw,107,2500
324,takane,107,2322
325,qfa,107,1923
326,yowa,107,1776
327,wotsushi,107,1224
328,matsulib,107,1222
329,mirac,107,494
330,tjake,107,404
331,njellyfish,107,293
332,pora_myodra,106,1261
333,ryo.i,106,29
334,ichyet,105,3437
335,nineties,105,2641
336,pgf2,105,2406
337,naoki.kp,105,1767
338,piyoko_212,105,1011
339,yz,104,3445
340,DA_BOSE,104,2841
341,lispest,104,2076
342,fluffyowl,104,1718
343,skobayas,104,1688
344,Susisu,104,1233
345,Suzaku,104,1205
346,jame_sparker,104,432
347,stmasa2016,104,304
348,nishinojunji,104,15
349,jun-s,103,3737
350,mshkh,103,3394
351,wand125,103,2354
352,zono244,103,2197
353,gnatpj0614,103,939
354,d_nishiyama,103,588
355,UmeyaMann,103,450
356,hellowd,103,184
357,namakemono,103,142
358,s10d,102,2840
359,kogecoo,102,1799
360,soukana,102,1521
361,takaiy,102,1112
362,joll,102,314
363,zinc,101,3581
364,yutaka_j,101,2251
365,nomnel,101,2199
366,213R,101,1866
367,sys979,101,1675
368,keiji-mu,101,555
369,snuf_kin,101,178
370,fumi,100,3445
371,m_Phantom,100,3444
372,taichiu,100,2966
373,shnya,100,2631
374,termat,100,2621
375,yuta25,100,2494
376,(INATA),100,2342
377,kanensei,100,2224
378,matsuta,100,1870
379,battamon,100,1852
380,hotpepsi,100,1771
381,mikami,100,1396
382,(rhyean8),100,1384
383,okanonet,100,1141
384,Zauberer,100,957
385,yama,100,456
386,schwarznecken,100,297
387,(asattely),100,140
388,tsutomu,99,3244
389,solitary7bd,99,1933
390,seto,99,1535
391,yskcon,99,1507
392,maeshiro,99,246
393,1tk,98,3717
394,xy_nak_jl,98,356
395,dryaemon,98,186
396,mokos,97,3442
397,condotti,97,3273
398,suppy193,97,502
399,isato,96,2702
400,tanzaku,96,1320
401,norisuke,96,663
402,yuzupom,96,557
403,huwakun,96,26
404,electrolysis,95,3375
405,mi-chang,95,3299
406,subaru,95,3234
407,hs484,95,1767
408,catindog,95,907
409,mayoko,95,483
410,narita,95,233
411,dshiota,95,100
412,wanson,94,3250
413,t-uchida,94,2760
414,takfjt,94,2515
415,na2hiro,94,1650
416,muupan,94,1541
417,onigiri11235,94,496
418,kawasaki,94,163
419,kono,94,160
420,mena_nann,94,86
421,tomicchie,93,1873
422,vineyoshi,93,930
423,E869120,93,682
424,lotz,93,596
425,hogehoge,93,495
426,Szigeta,93,63
427,supiar17,92,3229
428,folsena,92,2310
429,_iota,92,1662
430,kajibo,92,1572
431,asi1024,92,527
432,napaa,92,144
433,(ref4d),92,73
434,Konno_Ryo,92,32
435,expajp,92,3
436,perfec,91,3479
437,miyabiarts,91,2605
438,nagatomutu,91,2585
439,killy971,91,1594
440,ichyo,91,1152
441,intestine,91,593
442,Lycoris_i,91,194
443,hubtoyo,90,2968
444,eagletmt,90,2811
445,korieru,90,2510
446,meltice,90,2422
447,phyllo,90,1929
448,merom686,90,1799
449,_koji,90,635
450,Hidemaro,89,3210
451,Brenhilt,89,1762
452,hjk,89,1417
453,gfaogr123,89,1360
454,seikichi,89,1327
455,tomoki,89,845
456,pit_viper,89,829
457,NAKAJIMA_Junichi,89,664
458,coricozizi,89,421
459,kodama417,89,311
460,graySpace999,88,3479
461,nida,88,3063
462,abeken713,88,1272
463,onuma,88,1056
464,reduls,88,807
465,tanutarou,88,368
466,cpi_abu,88,87
467,skycholy,87,3014
468,ozy4dm,87,2875
469,akihito123,87,2614
470,newtomn,87,2357
471,Hiroshi_Murata,87,2333
472,y3eadgbe,87,2302
473,nobu,87,1416
474,binbo-himanasi,87,1087
475,hatoo,87,1059
476,roiti46,87,980
477,belltailjp,87,637
478,yinamori,87,636
479,omochi,87,601
480,uhouho_gorilla,87,600
481,angel-p57,87,588
482,outerinside,87,420
483,ydash,87,376
484,sweetberry,87,62
485,tknob3,87,7
486,deco114,86,3768
487,RuikoSaten,86,2528
488,siawasesun,86,2033
489,nmas,86,2019
490,hirotakaohkubo1,86,1115
491,BLUEPIXY,86,745
492,unnamed1030,86,667
493,keizo2,86,404
494,mk3ura,86,235
495,Takax2,85,3414
496,tarya,85,2894
497,yin-yang.alchemist,85,2785
498,matsu911,85,2194
499,misonikomineko,85,2154
500,YoshikiIto,85,2103
501,xarsh,85,1801
502,erunaven,85,1270
503,pepepyon,85,1015
504,ability_potion,85,449
505,mtsuyugu,85,349
506,moratori,85,38
507,laynts,84,2453
508,YuukiARIA,84,2136
509,t-matsubara,84,2071
510,tsurushuu,84,1983
511,Akeru,84,1922
512,jahshaka,84,1505
513,mthrok,84,1284
514,cof,84,901
515,mameo86,84,756
516,Suichi,84,485
517,(tomiono),84,244
518,como314,84,3
519,tadokoro,83,3604
520,gushwell,83,2903
521,toriaezu,83,2462
522,kaorimatz,83,2446
523,hagure_beans,83,1795
524,sagerin,83,182
525,ignorabimus,83,119
526,notogawa,82,3659
527,k3_kaimu,82,2302
528,kazuya030,82,2054
529,HOYOHOYO000,82,1998
530,kengpong,82,1582
531,hurou,82,1570
532,kijitoragoro,82,1392
533,selios,82,1329
534,tatsy,82,1208
535,zawawahoge,82,842
536,nishima,82,701
537,suihan,82,521
538,hamukichi,82,228
539,kerlon,82,139
540,Kai,81,3744
541,gigo891,81,2727
542,ds14050,81,2339
543,(XaroCydeykn),81,1713
544,mystery,81,1598
545,OKEI,81,1300
546,tatt61880,81,602
547,(mb01),81,0
548,kt3k,80,3460
549,miyaryu,80,3365
550,nanikaka,80,2064
551,ALuneedis,80,1727
552,occho,80,1513
553,blue0620,80,1347
554,aomoriringo,80,1248
555,TsudaKageyu,80,1183
556,aihara_enju,80,567
557,(thelettera),80,268
558,Tomonacci,80,267
559,casquette34,80,99
560,qchikara,79,2725
561,Shaddan,79,2346
562,yone64,79,2062
563,tkych,79,1870
564,Soeno,79,1607
565,(lrmystp),79,1589
566,aomoriringocpp,79,1250
567,rutas123,79,1168
568,manicmaniac,79,1158
569,tsukagashira,79,516
570,specular,79,419
571,fkyou,78,3448
572,ww74epm,78,2823
573,y_tag,78,2605
574,pied,78,2297
575,kouhei.e,78,1982
576,Christie,78,1381
577,evima,78,1320
578,mk1988,78,1201
579,dolpen,78,1147
580,(Koizumi_Kyoko),78,541
581,hyusuk,78,508
582,001229,78,408
583,tkkyn,78,359
584,kichi941,78,151
585,june1,77,3790
586,OBK,77,3511
587,J.Silence,77,3466
588,kinodjnz,77,2416
589,(nakanoj),77,2359
590,ya_nanba,77,2012
591,fumono,77,1961
592,utenmiki,77,1900
593,Bell,77,1608
594,e-cube,77,1605
595,siun,77,1423
596,ud0n,77,1347
597,orobas,77,1323
598,shimisho,77,1201
599,snowfall,77,1198
600,hebiyan,77,1102
