rank,name,solved,recent
818,kvetter,155,1949
817,bal,155,1954
963,science4sail,146,1954
993,SWest,144,1956
419,mtadd,203,1960
864,GeoffG,152,1968
49,nirenjan,397,1972
75,cdoumar,355,1976
262,cjb,237,1980
748,miken500,160,1981
738,SorcererofDM,161,1995
379,ThePower,209,2000
816,(bluekitty),155,2008
671,joglers,168,2014
266,paladin8,236,2024
737,stinkycat,161,2025
786,(pianowow),157,2031
949,deafgeek,147,2056
979,cynic2winter,145,2065
712,DavidCarraher,164,2073
378,hyperdex,209,2087
500,ARYoung65,189,2093
849,cbeav,153,2104
747,ejo,160,2119
397,woodchips,206,2123
863,AbsoluteConvergence,152,2131
848,Tahnan,153,2141
265,lnxprof,236,2142
690,pieguy,166,2144
68,Anyun,362,2145
240,burch,243,2148
371,icy001,210,2148
55,(ChamZord),384,2150
711,brianshmrian,164,2165
84,4rm4g3dd0n,344,2167
689,teoryn,166,2171
606,nevralia,175,2176
978,tabascq,145,2190
862,martij4,152,2196
443,brandon-kp,200,2197
452,glguy,198,2203
948,mikkl,147,2203
605,yeeman,175,2206
121,NickMcG,308,2212
834,quinish,154,2214
886,Leaper,151,2218
464,ethanjl91,196,2219
576,vandermond,179,2219
962,ttsnt,146,2227
992,fyodor_karamazov,144,2231
785,(mojo1948),157,2233
804,yammerl,156,2236
329,raykendo,219,2237
947,(SkipWelsh),147,2240
861,cnffi,152,2243
648,euleria,170,2252
910,nair88,150,2258
451,8h534d432,198,2264
318,lcalc,221,2296
305,xack,225,2297
721,clarag,163,2299
261,gabrieller,237,2301
249,SaberToothSlug,241,2307
328,sivoh,219,2321
406,russellr,205,2324
99,genemachine,328,2334
575,bigdaddy472,179,2350
592,qqphan,177,2360
159,sizzzzlerz,277,2368
595,ehymel,176,2384
564,paranoia,180,2387
172,jgrilly,271,2396
784,Mr.Wizard,157,2408
704,vasilyev,165,2418
104,shadowx360,326,2419
833,Kazthor,154,2419
252,grokus,240,2427
352,Steve_Lucas,214,2437
413,davidFashion,204,2445
153,eric0511,281,2453
297,zcxvbn,226,2458
563,incandenza,180,2462
832,danielwallace,154,2468
418,mlochbaum,203,2470
769,mnechyba,158,2471
585,tehcranium,178,2472
539,Spectre65535,183,2480
366,russodd,211,2481
327,nallen,219,2526
746,spdqbr,160,2526
815,politicalconfusion,155,2526
450,kemperb,198,2536
559,dstrite,181,2536
499,ewheeler,189,2541
626,bubblehead,172,2542
924,Rothladoad,149,2551
961,gunnasix,146,2554
885,aaronl,151,2561
139,ralphmerridew,293,2566
991,den000,144,2572
264,skutin,236,2582
923,theran,149,2582
201,blaise_pascal,257,2594
977,nthelement,145,2595
909,dgriff,150,2608
659,millin,169,2620
814,dhermes,155,2625
94,lewanj,332,2627
720,ychebotarev,163,2630
681,JoshD,167,2634
118,BrianHuffman,309,2652
304,btilly,225,2654
468,grogers,195,2670
286,rmillika,229,2678
620,fgt10,173,2686
107,dmitrybrant,324,2690
760,shalter,159,2692
351,etaoin,214,2703
285,jefromi,229,2706
218,vincezammit,251,2732
271,foison,234,2734
584,(cconnett),178,2735
703,tugrul,165,2746
976,wolfz0rz,145,2769
604,EddyFerreira,175,2771
309,sleepintegrity,223,2779
783,macro,157,2783
148,jdrandall123,286,2788
768,krotty,158,2791
458,westicles,197,2806
847,Saif,153,2811
932,mtappin,148,2816
128,amling,301,2845
946,HierarchicalThinker,147,2846
519,ricktheogre,186,2850
583,daniellathrop,178,2860
412,(adamc123),204,2884
489,mumbler,191,2901
133,GeneralRetard,298,2908
860,knightry,152,2913
480,JamieCamardelle,193,2922
688,(mrtollefson),166,2924
203,yurip,256,2930
147,nybbler,286,2969
908,estanford,150,2974
813,jkadams,155,2981
200,Swash,257,3018
411,Alfredwolf,204,3030
442,kdmartin,200,3039
812,Jason628,155,3060
884,phil_g,151,3061
945,rniyenga,147,3072
803,jorendorff,156,3074
222,deisenst,250,3075
802,ericj,156,3101
907,jburck,150,3106
179,skybomb0,267,3127
518,iamcaspian,186,3148
184,(nandor),263,3151
730,shkoo,162,3179
906,infinite_loop,150,3285
801,dmring,156,3292
410,garble,204,3295
554,Tirian,182,3296
317,Youjaes,221,3307
603,cornelpg,175,3315
811,mrkite,155,3322
365,jdonavan,211,3326
670,flatebo,168,3340
514,tkeller,187,3346
905,jorgbrown,150,3358
441,Cosmologicon,200,3422
990,Technomage,144,3422
810,scotwk,155,3428
975,superliminal,145,3441
303,Valdemarick,225,3462
883,Bubba,151,3466
440,LarryBaum,200,3485
944,Memeist,147,3537
702,paero,165,3549
513,markcrim,187,3752
904,tnorris,150,3781
859,platykurtic,152,3840
729,bunuelo,162,3862
759,deinst,159,3969
