rank,name,solved,recent
646,(DavidBurgess1997),171,149
647,eskaug,171,80
648,euleria,170,2252
649,rtdavis22,170,1157
650,piepera,170,1128
651,Speydiana,170,1010
652,Zot95,170,837
653,jaxl,170,766
654,simplicio101,170,451
655,LisaC,170,344
656,(geoffreyiy1),170,287
657,awesomeusername,170,191
658,irchans,170,6
659,millin,169,2620
660,JPetersen,169,1902
661,wolfmurphy,169,1582
662,morgoth1145,169,1304
663,schneidk,169,1264
664,sycal,169,1196
665,LucasBrown,169,446
666,yaks_hairbrush,169,330
667,Artemish,169,110
668,SuckItLipkin,169,93
669,kronion,169,17
670,flatebo,168,3340
671,joglers,168,2014
672,cgodbout,168,1885
673,hhh1001,168,1808
674,goneuler,168,1504
675,mbirchmeier,168,999
676,brainiac1530,168,847
677,Tureld,168,425
678,evanseverson,168,111
679,(RugbyRaizel),168,29
680,bbejot,168,2
681,JoshD,167,2634
682,(mediaptera),167,1021
683,gte206w,167,470
684,Blenheim,167,439
685,nsheetz,167,351
686,(desaic),167,99
687,merlinnimue,167,64
688,(mrtollefson),166,2924
689,teoryn,166,2171
690,pieguy,166,2144
691,bg2b,166,1343
692,rbharvs,166,1087
693,rca,166,976
694,m42a,166,823
695,lisanke,166,725
696,preciselymb,166,670
697,tschultz,166,472
698,kvom,166,424
699,Dot,166,169
700,mndrake,166,147
701,judygu,166,6
702,paero,165,3549
703,tugrul,165,2746
704,vasilyev,165,2418
705,ahauptma,165,940
706,Feryll,165,740
707,HowLongBeen,165,595
708,avi972,165,485
709,shendart,165,270
710,boneheadmef,165,2
711,brianshmrian,164,2165
712,DavidCarraher,164,2073
713,nbruno,164,1661
714,(mikelmcdaniel),164,1380
715,Eirik0,164,892
716,jprobin,164,193
717,(bednarz0),164,115
718,SirMrGuy,164,45
719,(paher),164,19
720,ychebotarev,163,2630
721,clarag,163,2299
722,HBaxter,163,1829
723,relativity,163,1828
724,ekman,163,1316
725,jweibley628,163,168
726,(gh314),163,123
727,mvkid,163,20
728,dnormand,163,4
729,bunuelo,162,3862
730,shkoo,162,3179
731,hyperddude,162,1273
732,(Babamots),162,459
733,PerryJer1,162,191
734,CarbonFerrous,162,107
735,Gimmesumcredit,162,104
736,mfeyg,162,2
737,stinkycat,161,2025
738,SorcererofDM,161,1995
739,(drturnquist),161,1325
740,(Stunt10011),161,1306
741,stephenh,161,1094
742,(Murray65536),161,609
743,fourteenrivers,161,499
744,ruakh,161,439
745,timkostka,161,34
746,spdqbr,160,2526
747,ejo,160,2119
748,miken500,160,1981
749,dstbstr,160,1717
750,ll931110,160,1245
751,dclouti,160,771
752,janis,160,759
753,smrq,160,701
754,Duelist,160,680
755,pbyrnes,160,658
756,darebear,160,460
757,QuasiChameleon,160,314
758,bonenfan5ben,160,251
759,deinst,159,3969
760,shalter,159,2692
761,neyfam2000,159,1338
762,MrMathGeek,159,1236
763,msergeant,159,1221
764,hooded_paladin,159,1153
765,mallen84,159,488
766,kevmo314,159,304
767,(Recondite),159,39
768,krotty,158,2791
769,mnechyba,158,2471
770,jlewis42,158,1760
771,dacvs,158,1519
772,tsmaster,158,1407
773,weis,158,1362
774,slipkin,158,938
775,(steveburke),158,758
776,(rmudroch),158,592
777,sykora,158,590
778,(smenon.euler),158,534
779,robertel,158,431
780,pkoes,158,270
781,aspen8131,158,67
782,bottesini,158,14
783,macro,157,2783
784,Mr.Wizard,157,2408
785,(mojo1948),157,2233
786,(pianowow),157,2031
787,pannenkoek2012,157,1898
788,ebothwell,157,1794
789,srmagura,157,1784
790,MarkusQ,157,1217
791,bolte.17,157,1202
792,mike314,157,1136
793,bgwines,157,903
794,tfb,157,660
795,marsevern,157,465
796,Nik654,157,338
797,jhogan,157,307
798,skyroller,157,277
799,(Brian.Mellendorf),157,175
800,AlanWE_332a5,157,9
801,dmring,156,3292
802,ericj,156,3101
803,jorendorff,156,3074
804,yammerl,156,2236
805,js2357,156,1931
806,m1sterzer0,156,1481
807,thatch,156,1291
808,snydej,156,76
809,misterjay,156,31
810,scotwk,155,3428
811,mrkite,155,3322
812,Jason628,155,3060
813,jkadams,155,2981
814,dhermes,155,2625
815,politicalconfusion,155,2526
816,(bluekitty),155,2008
817,bal,155,1954
818,kvetter,155,1949
819,qbproger,155,1634
820,fasteddie,155,1527
821,MichaeLeroy,155,1199
822,McMartin,155,1135
823,peterlewhs,155,1118
824,puzzlepalace,155,786
825,naphren,155,778
826,michaellee94,155,662
827,(matthew.townsend),155,556
828,liub,155,386
829,jamarcus,155,284
830,hime,155,207
831,roxer94,155,99
832,danielwallace,154,2468
833,Kazthor,154,2419
834,quinish,154,2214
835,Mike_Housky,154,1879
836,daidailanlan,154,1855
837,zukerman,154,1531
838,zhelu,154,1357
839,(bjaminn),154,1326
840,Wildman,154,1041
841,matzsoft,154,857
842,11111011101,154,366
843,gideonleeper,154,287
844,SheldonD,154,172
845,cjfred,154,120
846,gvance,154,4
847,Saif,153,2811
848,Tahnan,153,2141
849,cbeav,153,2104
850,JoseCuervo,153,1934
851,(kbdamm),153,1738
852,lvaughn,153,1715
853,drchung,153,1019
854,DrMarkPugner,153,755
855,JLLagrange,153,426
856,(David_Nickerson),153,331
857,(haxdogg),153,194
858,dswenson,153,40
859,platykurtic,152,3840
860,knightry,152,2913
861,cnffi,152,2243
862,martij4,152,2196
863,AbsoluteConvergence,152,2131
864,GeoffG,152,1968
865,Kevin_L,152,1793
866,davidxgardner,152,1693
867,vbay03,152,1649
868,maffoo,152,1622
869,bnsh,152,1570
870,aquach,152,1147
871,waremi,152,1142
872,dhao3300,152,1133
873,(wilcoxjay),152,1115
874,semi225599,152,1039
875,rst53804,152,893
876,curitre,152,567
877,aldesuda,152,386
878,KevinRawlings,152,308
879,ewccatch,152,181
880,mps,152,170
881,eparlin,152,24
882,africh,152,4
883,Bubba,151,3466
884,phil_g,151,3061
885,aaronl,151,2561
886,Leaper,151,2218
887,zfrazier,151,1703
888,caess,151,1693
889,tessenate,151,1669
890,(anshuchimala),151,1526
891,WoodyWeaver,151,1520
892,ogbad,151,1362
893,bpheil,151,902
894,patricko,151,875
895,Ikcelaks,151,841
896,NateT,151,792
897,Milric,151,681
898,dougeuler2,151,543
899,dpark3542,151,307
900,kinetical,151,271
901,fractaly,151,236
902,nullman,151,144
903,buohara,151,38
904,tnorris,150,3781
905,jorgbrown,150,3358
906,infinite_loop,150,3285
907,jburck,150,3106
908,estanford,150,2974
909,dgriff,150,2608
910,nair88,150,2258
911,devrajoh,150,1881
912,shanecruise,150,1683
913,chefboyardee71,150,1479
914,nayrb,150,1181
915,qhe,150,1006
916,pkize,150,973
917,ssmith2,150,641
918,belovedeagle,150,601
919,ertoz,150,589
920,Zhongxia,150,541
921,dazuma,150,70
922,tkoz,150,1
923,theran,149,2582
924,Rothladoad,149,2551
925,ragove,149,1665
926,BAbdulBaki,149,1338
927,venkatrampramod,149,1035
928,scar,149,352
929,lpage,149,99
930,Dakfro,149,66
931,mcj_haskell,149,2
932,mtappin,148,2816
933,Xerxes314,148,1911
934,nhmllr,148,1198
935,afasbind,148,1166
936,Hydaspe,148,963
937,unc,148,476
938,deanaw,148,97
939,elendia,148,61
940,ZelmersZoetrop,148,44
941,Mmm313,148,23
942,derekjames,148,2
943,cdspitzer,148,1
944,Memeist,147,3537
945,rniyenga,147,3072
946,HierarchicalThinker,147,2846
947,(SkipWelsh),147,2240
948,mikkl,147,2203
949,deafgeek,147,2056
950,duketime,147,1865
951,tmcginniss,147,1075
952,ahood,147,673
953,jbeyer,147,494
954,azax1,147,390
955,victorliu,147,281
956,shchmue,147,171
957,freakazoid,147,16
958,_epistemologist,147,2
959,rgiuli,147,1
960,plevande,147,0
961,gunnasix,146,2554
962,ttsnt,146,2227
963,science4sail,146,1954
964,mcammara,146,1531
965,glinden,146,1198
966,jamesbest135,146,1110
967,tdug1991,146,1104
968,darkdrium06,146,640
969,SamHarwellCSharp,146,568
970,tranzar,146,265
971,pj6444,146,167
972,andrew-i,146,131
973,geekynerd,146,111
974,Kugnae,146,69
975,superliminal,145,3441
976,wolfz0rz,145,2769
977,nthelement,145,2595
