rank,name,solved,recent
100,neurome,110,1505
248,hacysean,68,1506
113,panda,105,1509
152,sanhalee,87,1515
73,hij8765,131,1524
115,ehooizlo,104,1527
155,gs13068,86,1529
264,heemin32,67,1546
390,greentec,51,1546
128,kiyohwan,97,1550
170,(ksthiv),82,1551
2,hongraejo,412,1558
200,ltdtl,75,1560
143,skxmremd,89,1573
389,glastonbury,51,1574
37,udaque,181,1575
313,bst1206,60,1587
151,wonyoung,87,1593
388,eva0071,51,1593
199,solmonk,75,1594
277,yxp30,65,1594
263,ibato,67,1610
343,(rynn5419),56,1611
70,yadi0119,132,1621
271,StarNK,66,1627
162,sjnam,84,1640
299,(kismp123),62,1640
222,shwlinux,71,1647
367,yunskim,53,1665
387,(spyrogira256),51,1668
20,communia,210,1674
187,sukjoony,77,1676
161,wonsik,84,1700
237,steloflute,69,1707
11,thkang,243,1724
236,pomtech,69,1734
262,(soharu1024),67,1741
323,MagicalOrb,59,1742
333,siscos,57,1748
386,sven_,51,1748
283,Eclipse412,64,1760
174,EffectiveService,81,1767
83,frigen,125,1769
290,sukwoo49,63,1776
261,ideale,67,1784
332,jhyun95,57,1791
366,ruunak,53,1796
349,indrazit,55,1805
212,trif,72,1814
322,brp-matlab,59,1814
247,byturn,68,1822
186,(sungjinlee),77,1824
169,dhkim16,82,1830
173,milkskin,81,1835
41,p.istrati,176,1836
385,boldragon,51,1843
235,mnbv,69,1867
38,(wooyekim),178,1892
246,uzhao,68,1901
175,woongy,80,1920
209,dkim90,73,1927
63,veblush,141,1936
141,epjs0126,90,1946
138,desti,93,1970
198,littlechun4,75,1984
197,bingoo,75,1993
110,cdg720,106,1994
270,(lemonkr),66,1998
342,m.Shin,56,1998
196,songsungkyun,75,1999
260,gnitemouse,67,2002
269,combacsa,66,2002
289,krieiter,63,2004
298,comkiwer,62,2022
140,struessel,90,2023
365,yielding,53,2028
90,(chiwook),118,2030
99,yangbak,111,2041
384,singleheart,51,2043
221,perryrage,71,2049
94,EnDorphin,116,2052
127,(ensual),98,2060
120,libe,101,2062
268,flaugh,66,2107
92,sutekine,117,2119
234,sonsworld,69,2154
259,blue9057,67,2181
79,gsm291,128,2190
145,laputan,88,2208
126,ewmkkpe,98,2213
109,xenosoz,106,2218
144,techshare,88,2220
341,asimov79,56,2221
89,(kth3321),121,2254
183,doodoori2,78,2273
78,hoo,128,2273
297,calvados,62,2298
185,seongjaelee,77,2308
180,souldreamer,79,2310
195,nateburchell,75,2322
22,Iris_harp,208,2324
364,Mastojun,53,2331
363,seoleda,53,2342
340,akmakk,56,2372
326,Holics,58,2375
339,zidarn,56,2377
87,lifthrasiir,122,2405
258,(posithinks),67,2409
136,rai,94,2411
357,Clatue,54,2416
276,gs10107,65,2421
150,junwhan,87,2435
123,nullstein,100,2446
179,inzilion,79,2455
45,ddaker,164,2474
338,ruwin126,56,2479
204,vamf12,74,2521
356,hongjun7,54,2528
26,l10veu,202,2532
312,boredashell99,60,2543
72,kgw0507,131,2559
193,raymundo,76,2577
117,dlimpid,103,2596
80,sehee382,127,2605
172,hck5209,81,2668
203,zartoven,74,2668
321,totworld,59,2673
311,TaeYoung,60,2677
383,sinjimua,51,2677
122,sim0629,100,2694
49,gok01172,160,2697
220,motoko,71,2702
400,kenjin2202,50,2708
25,sharb,204,2755
382,john3374,51,2777
165,kaisyu,83,2804
164,(wichgreen),83,2827
208,insany,73,2844
399,Informatica_Kim,50,2854
62,absenty,142,2872
376,deisys,52,2889
362,dbcat,53,2892
69,Kyoseon,133,2903
91,kheled,117,2918
182,kjk850,78,2923
337,yojo1000,56,2929
229,newshake,70,2937
40,optimizerjerry,176,2941
98,falsetru,111,2941
219,drh,71,2952
267,ILyoan,66,2985
257,fort726,67,2987
48,Teferi,161,2991
336,wildartist,56,2997
398,wmftsa,50,3013
149,purluno,87,3014
233,changhoon,69,3015
194,hothead,75,3018
335,greatkes,56,3032
361,samerook,53,3035
52,choyb,157,3041
355,shurain,54,3048
331,unbing,57,3087
148,marocchino,87,3089
154,KAKaMK,86,3100
106,teddywith,107,3106
178,danox,79,3114
307,oky,61,3140
61,kjw0612,147,3141
275,laytotayl,65,3166
375,codejack,52,3172
97,DG,112,3172
171,T.Eom,81,3227
374,ejholic,52,3256
130,KimHoSik,96,3277
354,shuvh,54,3283
158,kivol,85,3284
82,rein01,125,3295
147,pkim,87,3328
373,dish,52,3328
33,uws8505,189,3332
348,kang249,55,3370
256,Chulho-Song,67,3386
211,Oscillator,72,3398
157,chokobole,85,3402
228,ntopia,70,3449
30,stenhammar,193,3458
142,hitel00000,89,3536
121,joinsung,100,3657
245,sirgrey,68,3662
306,legend12,61,3844
397,RisingCrow,50,4062
