rank,name,solved,recent
201,blaise_pascal,257,2588
202,(smq),257,1599
203,yurip,256,2924
204,KenB,256,137
205,vorbis,255,495
206,jbrennen,255,485
207,qta,255,177
208,shocksteel,254,1145
209,rlindley,254,936
210,(tweedcap),254,916
211,losttribble,253,291
212,Abednego,253,186
213,1011010110110,253,71
214,wigie,252,231
215,mauro7inf,252,83
216,jrouse,252,28
217,vincezammit,251,2726
218,jbbower,251,239
219,tguinard,251,107
220,rcp2361,251,96
221,deisenst,250,3069
222,gechhesy,250,965
223,sdx96,250,486
224,quicksilver,250,140
225,slfotg,250,82
226,ipsin,249,803
227,malisper,249,616
228,rgao14,249,85
229,(CheeseLord),249,54
230,huntertrigger,248,1500
231,Nyarpy,248,5
232,(Andy_Dienes),247,0
233,antimatter,246,1820
234,frrad,246,832
235,texpletive,245,1487
236,abecker,244,476
237,tjohnson314,244,211
238,BartSalt,244,38
239,EclipseEnigma,244,18
240,burch,243,2142
241,michael.zahniser,243,1327
242,(ncmilder),243,509
243,lirkbald,243,455
244,eighthcoda,243,24
245,confluential,242,872
246,dbranscombe,242,697
247,(griphyn220),242,342
248,mathcounts4,242,37
249,SaberToothSlug,241,2301
250,GreekHouse,241,1497
251,ArtVark,241,259
252,grokus,240,2421
253,pbewig,240,1646
254,(0xE6),240,637
255,Dukkha,239,820
256,billbo2424,239,94
257,hweigel528,238,371
258,(kennethklinger),238,43
259,CBurkhart,238,35
260,gabrieller,237,2295
261,cjb,237,1974
262,(chsl95),237,181
263,Morphie,237,1
264,skutin,236,2576
265,lnxprof,236,2136
266,paladin8,236,2018
267,stephen_weber,236,733
268,davidgillis,236,286
269,BoltonBailey,235,368
270,alxcoh,235,30
271,foison,234,2728
272,xan,234,171
273,rlipsett,234,65
274,(szymczak),233,523
275,(edipusflex),233,441
276,lingomaniac88,233,110
277,joe.giuliani,233,65
278,sidhanth,231,1906
279,pzhon,231,1145
280,kjc,231,1009
281,koconnor,231,824
282,Mithander,231,676
283,NoHire,231,508
284,jefromi,229,2700
285,rmillika,229,2672
286,Valar_Dev,229,175
287,makhoma,229,136
288,mumps_masochist,228,1637
289,sontran16,228,1183
290,GoHawks,228,119
291,grahamholmes,228,68
292,waltervannini,227,1786
293,chulsky,227,310
294,jbum,227,216
295,mccaskey,227,52
296,zcxvbn,226,2452
297,dgf901,226,1097
298,pacman,226,921
299,nemtiax,226,445
300,dcterr,226,100
301,Jacob_Elafandi,226,93
302,gerglo,226,0
303,Valdemarick,225,3456
304,btilly,225,2648
305,xack,225,2291
306,jquinn2,225,364
307,(livne),224,1487
308,(caelum02),224,48
309,sleepintegrity,223,2773
310,losingreallybadly,223,1273
311,ckthomas,223,184
312,benner4520,223,21
313,craig_ka,222,946
314,(louiehelm),222,577
315,demongolem,222,508
316,chahld,222,69
317,Youjaes,221,3301
318,lcalc,221,2290
319,pinger,221,618
320,JammaB,221,576
321,tgp4,221,49
322,GraemeMcRae,220,1895
323,slicedclementines,220,226
324,Rfloyd01,220,154
325,nallen,219,2520
326,sivoh,219,2315
327,raykendo,219,2231
328,genwitt,219,1874
329,whoppercut,219,1240
330,dwalthour,219,647
331,svensen,219,453
332,gmgerken,219,329
333,jzheller,219,98
334,yli198,219,72
335,Zkid,219,51
336,dmj111,218,1475
337,samnolen,218,88
338,jfreiberg,218,45
339,(nimr0d),218,0
340,homa_rano,217,1629
341,dhe128,217,1621
342,(steve98654),217,895
343,wartysoybean,217,318
344,ibid,217,210
345,fibberts,216,1794
346,climberig,216,1392
347,jeek,216,286
348,rjaguar3,216,197
349,mchalek,215,175
350,(kenbrooker),215,0
351,etaoin,214,2697
352,Steve_Lucas,214,2431
353,merolish,214,1802
354,lilleswing,214,249
355,phob,214,121
356,MathIsAwesome,214,28
357,raphey,214,22
358,inqtaiwan,213,1624
359,tcs0717,213,1181
360,Stashio,213,394
361,montyn,213,160
362,KORENA,212,517
363,superb_owl,212,153
364,(dcoles),212,61
365,jdonavan,211,3320
366,russodd,211,2475
367,riceanalyst,211,1114
368,jrouse042,211,721
369,Glitch29,211,505
370,Dumbo52,211,315
371,icy001,210,2142
372,Eldaerin,210,1588
373,Hozat,210,1487
374,(cdmoen),210,211
375,Deathfire-san,210,140
376,joelsmith,210,99
377,wfdoran,210,14
378,hyperdex,209,2081
379,ThePower,209,1994
380,dzhou,209,1908
381,jkedgar,209,1776
382,Sunrunner1605,209,1758
383,BostonBear,209,1352
384,(ManuSBedi),209,1016
385,clauyan,209,992
386,hbgolze,209,772
387,browni3141,209,144
388,(bphillab),208,280
389,wndrobny,208,205
390,dawghaus,208,8
391,Varcho,208,6
392,wilsonmt,207,716
393,Oatmeat,207,410
394,ghurst,207,317
395,ExpHP,207,176
396,bruckner,207,10
397,woodchips,206,2117
398,outofthemadness,206,1242
399,geniusadam69,206,1040
400,ptarjan,206,719
401,marvel2010,206,687
402,dbatche3,206,588
403,amberite,206,367
404,acotis,206,301
405,katelyng,206,213
406,russellr,205,2318
407,sattui,205,619
408,JackODonohue,205,32
409,garble,204,3289
410,Alfredwolf,204,3024
411,(adamc123),204,2878
412,davidFashion,204,2440
413,dripton,204,1397
414,cryptofalker,204,147
415,nasmith99,204,129
416,ferret30,204,97
417,mlochbaum,203,2464
418,mtadd,203,1954
419,(marcelodebarros),203,1009
420,accatagon,203,917
421,byorgey,203,269
422,Derek_Clegg,203,51
423,moabird,203,3
424,ambrose,202,1302
425,lpsmith,202,1154
426,jaxon,202,1018
427,larsroe,202,873
428,(noah13),202,750
429,teekyman,202,411
430,dogbox,202,386
431,downtownknits,202,386
432,Eventhorizon,202,102
433,nsg,202,64
434,(matthewmcateer0),202,53
435,hacatu,202,33
436,jaimal.i,201,1635
437,zifmia,201,320
438,(r4ven),201,252
439,Forehead,201,79
440,xlearsi31,201,10
441,LarryBaum,200,3479
442,Cosmologicon,200,3416
443,kdmartin,200,3033
444,brandon-kp,200,2191
445,hedgehog3815,200,896
446,(ketankshukla),200,325
447,Snerd,200,17
448,jke67,199,445
449,tklalmighty,199,391
450,kemperb,198,2530
451,8h534d432,198,2258
452,glguy,198,2197
453,(korman),198,1878
454,Serinox,198,1092
455,saryakhran,198,235
456,blueyoshi321,198,29
457,westicles,197,2801
458,swellman,197,1925
459,danielf,197,493
460,yamazaki256,197,481
461,BobTheGreat,197,39
462,calypsonic,197,11
463,(pgcomp),197,11
464,ethanjl91,196,2213
465,vitaminz,196,604
466,qsari,196,313
467,GNFS,196,5
468,grogers,195,2664
469,atparrish,195,1841
470,un1,195,1130
471,thagg,195,894
472,gaussian_integer,195,773
473,wgpollock,195,291
474,gjanee,195,161
475,dbb3,195,19
476,normanus,195,10
477,Nyax,194,1804
478,uglander,194,649
479,kirkb,194,73
480,JamieCamardelle,193,2916
481,srnth,193,1630
482,Eigen20,193,1234
483,squidaction,193,215
484,jwpowell,193,196
485,Dikkemik,193,98
486,hell080185,192,1404
487,Iguana32,192,175
488,schreck,192,36
489,mumbler,191,2895
490,gangien,191,520
491,bsetzer,191,398
492,danmedani,191,209
493,troom,191,21
494,(Eric_Patton),190,1846
495,eulerShulgi2,190,682
496,benhummon,190,393
497,TJQIV,190,339
498,vscotto,190,172
499,Alex52,190,3
500,ewheeler,189,2535
501,ARYoung65,189,2087
502,rcck81,189,1845
503,piac31,189,1813
504,fknauss,189,1649
505,(SteveBrooklineMA),189,1528
506,Chumpy,189,1177
507,augurar,189,862
508,ravdin,189,6
509,nonagon,188,1789
510,djk1076,188,1295
511,dirtlamb5,188,895
512,jschorr,188,530
513,awo,188,472
514,markcrim,187,3746
515,tkeller,187,3340
516,mtchang,187,931
517,grovert,187,620
518,iamcaspian,186,3142
519,ricktheogre,186,2844
520,TimSun,186,1234
521,snchlsn,186,973
522,b49P23TIvg,186,218
523,SageEuler,186,1
524,champaignon,185,1637
525,aarora09,185,1006
526,JohnBP,185,789
527,jfirester,185,65
528,jeffbaumann,185,1
529,RockSunner,184,1729
530,DJJerome,184,1304
531,(jasper9876),184,858
532,Steve496,184,791
533,(zefrosnbrick),184,511
534,zachzane,184,398
535,jsemko,184,225
536,sligocki,184,144
537,JamesRauen,184,40
538,benhoch13,184,5
539,wtrotter,184,4
540,Spectre65535,183,2474
541,wdberkeley,183,1554
542,buckshot,183,1539
543,Lamira,183,1201
544,MathProf1618,183,1177
545,(ciphergoth),183,390
546,latkin,183,291
547,xloxk,183,275
548,aaymeloglu,183,195
549,atkins,183,163
550,intrepidcoder,183,145
551,alexdor,183,138
552,ultrakeet,183,92
553,BH4,183,86
554,(gblais),183,45
555,Tirian,182,3290
556,torgan,182,173
557,ArrayMaster3000,182,125
558,dstrite,181,2530
559,tgerdes,181,1830
560,zer0keefie,181,1285
561,dskabelund,181,56
562,sroot,181,11
563,incandenza,180,2456
564,paranoia,180,2381
565,(OldCIgarette),180,1823
566,ednerd,180,985
567,involution,180,361
568,heropup,180,285
569,nseward,180,229
570,mustelid,180,214
571,RikSm,180,138
572,(dgottner),180,72
573,noogiedunn,180,43
574,arpsmack,180,18
575,bigdaddy472,179,2344
576,vandermond,179,2213
577,zwilt3,179,1303
578,Queep,179,1241
579,argusdusty,179,1239
580,(recipito),179,1003
581,(pheinrich),179,542
582,yred,179,335
583,daniellathrop,178,2854
584,(cconnett),178,2729
585,tehcranium,178,2466
586,Simantag,178,1938
587,ke9tv,178,619
588,Cosmic,178,566
589,edjah,178,174
590,ct075,178,73
591,ddgoff,178,20
592,countyguy,178,0
593,qqphan,177,2354
594,panorama,177,1340
595,davmont,177,1047
596,ehymel,176,2378
597,spacemouse,176,1928
598,steelemd,176,1174
599,dominicktwitty,176,886
600,artemb,176,374
601,Steppenwolf99,176,9
602,cornelpg,175,3309
603,EddyFerreira,175,2765
604,yeeman,175,2200
605,nevralia,175,2170
606,joshuamillsma,175,1822
607,ArcadiaPerson,175,1088
608,cluj,175,1052
609,DaveBaum,175,643
610,humcalc216,175,145
611,rphenson,175,109
612,(jbuysse),175,102
613,tigrenok,175,32
614,danghoa1,174,1501
615,alef1,174,870
616,dharasty,174,870
617,damon_achey,174,511
618,adang1345,174,160
619,fgt10,173,2680
620,tcmotter,173,1397
621,etothepitimesi,173,1213
622,(prizmpromise),173,968
623,smeds1,173,346
624,kris.dude,173,215
625,bubblehead,172,2536
626,shummie,172,1943
627,feet32,172,1516
628,(nickolasandersen),172,1341
629,randall77,172,1140
630,hshearer,172,310
631,jstelly,172,295
632,doc_ou,172,200
633,gwrightnyc,172,30
634,theodoretliu,172,26
635,bcc32,172,22
636,mjstrube,171,1628
637,(Purogia),171,1147
638,jrue,171,1093
639,lewellen,171,1063
640,jm2421,171,907
641,(GlennHideaki),171,765
642,masonium,171,458
643,momentomori,171,248
644,gurpreet_09,171,167
645,(DavidBurgess1997),171,143
646,eskaug,171,74
647,euleria,170,2246
648,rtdavis22,170,1151
649,piepera,170,1122
650,Speydiana,170,1004
651,Zot95,170,831
652,jaxl,170,760
653,simplicio101,170,445
654,LisaC,170,339
655,(geoffreyiy1),170,281
656,awesomeusername,170,185
657,irchans,170,0
658,millin,169,2614
659,JPetersen,169,1896
660,wolfmurphy,169,1576
661,morgoth1145,169,1298
662,schneidk,169,1258
663,sycal,169,1191
664,LucasBrown,169,440
665,yaks_hairbrush,169,324
666,Artemish,169,104
667,SuckItLipkin,169,87
668,kronion,169,11
669,flatebo,168,3334
670,joglers,168,2008
671,cgodbout,168,1879
672,hhh1001,168,1802
673,goneuler,168,1498
674,mbirchmeier,168,993
675,brainiac1530,168,841
676,Tureld,168,419
677,evanseverson,168,105
678,(RugbyRaizel),168,23
679,JoshD,167,2628
680,(mediaptera),167,1015
681,gte206w,167,464
682,Blenheim,167,433
683,nsheetz,167,345
684,(desaic),167,93
685,merlinnimue,167,58
686,(michael.s.emanuel),167,2
687,(mrtollefson),166,2918
688,teoryn,166,2165
689,pieguy,166,2138
690,bg2b,166,1337
691,rbharvs,166,1082
692,rca,166,970
693,m42a,166,817
694,lisanke,166,719
695,preciselymb,166,664
696,tschultz,166,466
697,kvom,166,418
698,Dot,166,163
699,mndrake,166,141
700,judygu,166,0
701,paero,165,3543
702,tugrul,165,2740
703,vasilyev,165,2413
704,ahauptma,165,934
705,Feryll,165,734
706,HowLongBeen,165,589
707,avi972,165,479
708,shendart,165,264
709,bbejot,165,17
710,brianshmrian,164,2159
711,DavidCarraher,164,2067
712,nbruno,164,1655
713,(mikelmcdaniel),164,1374
714,Eirik0,164,886
715,jprobin,164,187
716,(bednarz0),164,109
717,SirMrGuy,164,39
718,(paher),164,13
719,boneheadmef,164,9
720,ychebotarev,163,2624
721,clarag,163,2293
722,HBaxter,163,1823
723,relativity,163,1822
724,ekman,163,1310
725,jweibley628,163,163
726,(gh314),163,117
727,mvkid,163,14
728,bunuelo,162,3856
729,shkoo,162,3173
730,hyperddude,162,1267
731,(Babamots),162,453
732,PerryJer1,162,185
733,CarbonFerrous,162,101
734,Gimmesumcredit,162,98
735,stinkycat,161,2019
736,SorcererofDM,161,1989
737,(drturnquist),161,1319
738,(Stunt10011),161,1300
739,stephenh,161,1088
740,(Murray65536),161,603
741,fourteenrivers,161,493
742,ruakh,161,433
743,mfeyg,161,42
744,timkostka,161,28
745,spdqbr,160,2520
746,ejo,160,2113
747,miken500,160,1975
748,dstbstr,160,1711
749,ll931110,160,1239
750,dclouti,160,765
751,janis,160,753
752,smrq,160,695
753,Duelist,160,674
754,pbyrnes,160,652
755,darebear,160,455
756,QuasiChameleon,160,308
757,bonenfan5ben,160,245
758,dnormand,160,2
759,piguy314159,160,0
760,deinst,159,3963
761,shalter,159,2686
762,neyfam2000,159,1332
763,MrMathGeek,159,1230
764,msergeant,159,1216
765,hooded_paladin,159,1147
766,mallen84,159,482
767,kevmo314,159,298
768,(Recondite),159,34
769,krotty,158,2785
770,mnechyba,158,2465
771,jlewis42,158,1754
772,dacvs,158,1513
773,tsmaster,158,1401
774,weis,158,1356
775,slipkin,158,933
776,(steveburke),158,752
777,(rmudroch),158,586
778,sykora,158,584
779,(smenon.euler),158,528
780,robertel,158,425
781,pkoes,158,264
782,aspen8131,158,61
783,bottesini,158,8
784,macro,157,2777
785,Mr.Wizard,157,2402
786,(mojo1948),157,2227
787,(pianowow),157,2025
788,pannenkoek2012,157,1892
789,ebothwell,157,1788
790,srmagura,157,1778
791,MarkusQ,157,1211
792,bolte.17,157,1196
793,mike314,157,1130
794,bgwines,157,897
795,tfb,157,654
796,marsevern,157,459
797,Nik654,157,332
798,jhogan,157,301
799,skyroller,157,271
800,(Brian.Mellendorf),157,169
801,AlanWE_332a5,157,3
802,dmring,156,3286
803,ericj,156,3095
804,jorendorff,156,3068
805,yammerl,156,2230
806,js2357,156,1925
807,m1sterzer0,156,1475
808,thatch,156,1285
809,snydej,156,70
810,misterjay,156,26
811,scotwk,155,3422
812,mrkite,155,3316
813,Jason628,155,3054
814,jkadams,155,2975
815,dhermes,155,2619
816,politicalconfusion,155,2520
817,(bluekitty),155,2002
818,bal,155,1948
819,kvetter,155,1943
820,qbproger,155,1628
821,fasteddie,155,1521
822,MichaeLeroy,155,1193
823,McMartin,155,1129
824,peterlewhs,155,1112
825,puzzlepalace,155,780
826,naphren,155,772
827,michaellee94,155,656
828,(matthew.townsend),155,550
829,liub,155,381
830,jamarcus,155,278
831,hime,155,201
832,roxer94,155,93
833,danielwallace,154,2462
834,Kazthor,154,2413
835,quinish,154,2209
836,Mike_Housky,154,1873
837,daidailanlan,154,1849
838,zukerman,154,1525
839,zhelu,154,1351
840,(bjaminn),154,1320
841,Wildman,154,1035
842,matzsoft,154,851
843,11111011101,154,360
844,gideonleeper,154,281
845,SheldonD,154,167
846,cjfred,154,114
847,Saif,153,2806
848,Tahnan,153,2135
849,cbeav,153,2098
850,JoseCuervo,153,1928
851,(kbdamm),153,1732
852,lvaughn,153,1709
853,drchung,153,1013
854,DrMarkPugner,153,749
855,JLLagrange,153,420
856,(David_Nickerson),153,325
857,(haxdogg),153,188
858,gvance,153,71
859,dswenson,153,34
860,platykurtic,152,3835
861,knightry,152,2907
862,cnffi,152,2237
863,martij4,152,2190
864,AbsoluteConvergence,152,2125
865,GeoffG,152,1962
866,Kevin_L,152,1787
867,davidxgardner,152,1687
868,vbay03,152,1643
869,maffoo,152,1617
870,bnsh,152,1564
871,aquach,152,1141
872,waremi,152,1136
873,dhao3300,152,1127
874,(wilcoxjay),152,1109
875,semi225599,152,1034
876,rst53804,152,887
877,curitre,152,561
878,aldesuda,152,380
879,KevinRawlings,152,302
880,ewccatch,152,176
881,mps,152,165
882,eparlin,152,18
883,Bubba,151,3460
884,phil_g,151,3056
885,aaronl,151,2555
886,Leaper,151,2212
887,zfrazier,151,1697
888,caess,151,1687
889,tessenate,151,1663
890,(anshuchimala),151,1520
891,WoodyWeaver,151,1514
892,ogbad,151,1356
893,bpheil,151,897
894,patricko,151,869
895,Ikcelaks,151,835
896,NateT,151,786
897,Milric,151,675
898,dougeuler2,151,537
899,dpark3542,151,301
900,kinetical,151,266
901,fractaly,151,230
902,nullman,151,138
903,buohara,151,32
904,africh,151,3
905,tnorris,150,3775
906,jorgbrown,150,3352
907,infinite_loop,150,3279
908,jburck,150,3100
909,estanford,150,2968
910,dgriff,150,2602
911,nair88,150,2252
912,devrajoh,150,1875
913,shanecruise,150,1678
914,chefboyardee71,150,1473
915,nayrb,150,1175
916,qhe,150,1000
917,pkize,150,967
918,ssmith2,150,635
919,belovedeagle,150,595
920,ertoz,150,583
921,Zhongxia,150,535
922,dazuma,150,64
923,theran,149,2576
924,Rothladoad,149,2545
925,ragove,149,1659
926,BAbdulBaki,149,1332
927,venkatrampramod,149,1029
928,scar,149,346
929,lpage,149,93
930,Dakfro,149,60
931,mtappin,148,2810
932,Xerxes314,148,1905
933,nhmllr,148,1192
934,afasbind,148,1160
935,Hydaspe,148,957
936,unc,148,470
937,deanaw,148,91
938,elendia,148,55
939,ZelmersZoetrop,148,38
940,Mmm313,148,17
941,Memeist,147,3531
942,rniyenga,147,3066
943,HierarchicalThinker,147,2840
944,(SkipWelsh),147,2234
945,mikkl,147,2198
946,deafgeek,147,2050
947,duketime,147,1859
948,tmcginniss,147,1069
949,ahood,147,667
950,jbeyer,147,488
951,azax1,147,384
952,victorliu,147,275
953,shchmue,147,165
954,freakazoid,147,10
955,derekjames,147,0
956,gunnasix,146,2548
957,ttsnt,146,2221
958,science4sail,146,1948
959,mcammara,146,1525
960,glinden,146,1192
961,jamesbest135,146,1104
962,tdug1991,146,1098
963,darkdrium06,146,634
964,SamHarwellCSharp,146,562
965,tranzar,146,259
966,pj6444,146,161
967,andrew-i,146,125
968,geekynerd,146,105
969,Kugnae,146,63
970,cdspitzer,146,56
971,rgiuli,146,5
972,superliminal,145,3435
973,wolfz0rz,145,2763
974,nthelement,145,2589
975,tabascq,145,2184
976,cynic2winter,145,2059
977,mddassarma,145,1883
978,TempeteCoeur,145,1712
979,plagace,145,1507
980,ABCarter,145,962
981,BeTheDuck,145,432
982,(llasramblue),145,245
983,Sandamnit,145,219
984,ARoss,145,22
985,thebnq,145,14
986,mcj_haskell,145,0
987,Technomage,144,3416
988,den000,144,2566
989,fyodor_karamazov,144,2225
990,SWest,144,1950
991,martijnstevenson,144,1874
992,Dav2.71828,144,1781
993,irrelephant,144,1652
994,dranders,144,1542
995,theunderscore,144,1392
996,kathrelkeld,144,1268
997,prometheus66,144,1241
998,christianwu,144,1198
999,purple4reina,144,1191
1000,acganesh,144,763
